Location,Code,Platinum,Gold,Silver,Bronze
Norway Cellular-Netcom,474046,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474047,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474048,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474049,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474050,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474055,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474060,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474061,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474062,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474063,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474064,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474067,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474068,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47407,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474100,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474101,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474106,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474107,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474117,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474118,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474119,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47450,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47451,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47452,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474539,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47454,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474550,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474551,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474559,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474566,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474567,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474568,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474569,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474576,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474577,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474578,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474579,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474583,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474584,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474586,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474591,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474593,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474594,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47460,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47464,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474650,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474654,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474660,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474661,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474662,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474663,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474670,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474673,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474674,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474675,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474714,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474715,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474716,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474717,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474720,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474721,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474722,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474744,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474754,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474757,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474758,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474759,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474833,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474834,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474837,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474840,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474849,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474850,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474859,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,474893,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47580009,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,475931,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,475932,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47598,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47599,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47920,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479210,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479217,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47922,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479237,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47924,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479257,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47926,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479277,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47928,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479297,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47930,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479317,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47932,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479337,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47934,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479357,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47936,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479377,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47938,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479391,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479410,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479411,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479412,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47942,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479442,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479443,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479447,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479448,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479449,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479664,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479692,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47980,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479815,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479816,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479817,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479818,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479819,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47982,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479830,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479831,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479832,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479833,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479834,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479835,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479836,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479837,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47984,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479854,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47986,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479876,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,47988,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479899,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479967,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Netcom,479968,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,47412,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,47413,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,474723,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,474724,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,474725,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,474726,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,474727,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,474728,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,474729,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Tele2,47473,0.0389,0.0361,0.0339,0.0339
Norway Cellular-Telenor,474004,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474005,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474006,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474007,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474008,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474009,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474015,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474016,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474017,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474018,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474019,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474084,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474085,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474086,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474087,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474088,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474089,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474110,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474111,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474112,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474113,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474114,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474115,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,474116,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,47414,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,47415,0.0436,0.0389,0.0339,0.0339
Norway Cellular-Telenor,47416,0.0436,0.0389,0.0339,0.0339
